doctor_id,name,clinic_id,appointment_duration_in_minutes
D000000685,Dr. Ming Chong,200,15
D000000686,Dr. John Nair,200,15
D000000687,Dr. Teo Tan,201,20
D000000688,Dr. Michael Lee,201,15
D000000689,Dr. Jing Ho,202,15
D000000690,Dr. Priya Ng,202,30
D000000691,Dr. Xin Ali,202,15
D000000692,Dr. Michelle Yap,203,30
D000000693,Dr. Andrew Goh,203,15
D000000694,Dr. Kumar Low,203,15
D000000695,Dr. Marcus Yeo,203,15
D000000696,Dr. Jing Wong,203,20
D000000697,Dr. Sarah Goh,204,15
D000000698,Dr. Jun Krishnan,204,15
D000000699,Dr. Teo Hassan,204,20
D000000700,Dr. John Chua,204,15
D000000701,Dr. Li Kumar,204,15
D000000702,Dr. Wei Yeo,205,20
D000000703,Dr. Chen Chua,205,15
D000000704,Dr. Teo Lee,205,15
D000000705,Dr. Kumar Koh,205,15
D000000706,Dr. Michael Ong,206,15
D000000707,Dr. Daniel Ali,206,15
D000000708,Dr. Daniel Lee,206,20
D000000709,Dr. Ming Yap,206,20
D000000710,Dr. Andrew Koh,207,15
D000000711,Dr. Linda Sim,207,15
D000000712,Dr. Xin Rahman,208,15
D000000713,Dr. Linda Hassan,208,30
D000000714,Dr. James Soh,208,15
D000000715,Dr. Daniel Chen,208,15
D000000716,Dr. Amanda Ali,208,15
D000000717,Dr. Ng Rahman,209,15
D000000718,Dr. Ming Yap,209,15
D000000719,Dr. Priya Yap,209,15
D000000720,Dr. Goh Nair,209,15
D000000721,Dr. Robert Ho,210,15
D000000722,Dr. Ng Teo,210,15
D000000723,Dr. Jing Chua,210,15
D000000724,Dr. Amanda Lim,210,15
D000000725,Dr. David Chen,210,20
D000000726,Dr. Lee Wong,211,30
D000000727,Dr. Ming Chong,211,20
D000000728,Dr. Ming Soh,212,15
D000000729,Dr. Robert Yeo,212,15
D000000730,Dr. Rui Yap,213,15
D000000731,Dr. Kumar Chng,213,30
D000000732,Dr. Marcus Ong,214,15
D000000733,Dr. Mary Sim,214,15
D000000734,Dr. Teo Tay,214,15
D000000735,Dr. Chen Ong,214,15
D000000736,Dr. Jing Ng,214,15
D000000737,Dr. Goh Yeo,215,15
D000000738,Dr. Amanda Rahman,215,15
D000000739,Dr. Michael Ali,216,15
D000000740,Dr. Kumar Nair,216,20
D000000741,Dr. Michael Ho,216,15
D000000742,Dr. Mary Chong,216,15
D000000743,Dr. John Chen,216,15
D000000744,Dr. Steven Ho,217,15
D000000745,Dr. Kevin Yap,217,15
D000000746,Dr. Rui Tan,217,15
D000000747,Dr. Benjamin Ali,217,15
D000000748,Dr. Wei Lim,218,30
D000000749,Dr. Linda Chng,218,15
D000000750,Dr. Ong Chng,218,15
D000000751,Dr. Rajesh Lim,219,15
D000000752,Dr. Priya Lim,219,20
D000000753,Dr. Michelle Teo,220,20
D000000754,Dr. Kevin Ali,220,15
D000000755,Dr. Wei Teo,220,15
D000000756,Dr. Michelle Soh,221,15
D000000757,Dr. Rajesh Hassan,221,15
D000000758,Dr. Chen Lim,221,15
D000000759,Dr. Yan Ong,222,15
D000000760,Dr. James Krishnan,222,20
D000000761,Dr. David Low,222,15
D000000762,Dr. Rachel Chua,222,30
D000000763,Dr. Mary Wong,223,15
D000000764,Dr. Andrew Ang,223,15
D000000765,Dr. Mary Chua,223,15
D000000766,Dr. David Singh,223,30
D000000767,Dr. Linda Ali,223,15
D000000768,Dr. Jessica Yap,224,15
D000000769,Dr. Nicole Ho,224,20
D000000770,Dr. Andrew Lee,225,15
D000000771,Dr. Sarah Tan,225,20
D000000772,Dr. Yan Nair,226,15
D000000773,Dr. Wei Yap,226,20
D000000774,Dr. Kevin Nair,227,15
D000000775,Dr. Rui Kumar,227,15
D000000776,Dr. Michael Ho,228,15
D000000777,Dr. John Ho,228,30
D000000778,Dr. Nicole Hassan,228,20
D000000779,Dr. Yan Lim,229,15
D000000780,Dr. Lee Chen,229,15
D000000781,Dr. Hui Singh,229,15
D000000782,Dr. David Low,229,15
D000000783,Dr. Linda Tay,230,20
D000000784,Dr. Jessica Chong,230,20
D000000785,Dr. Goh Tay,231,15
D000000786,Dr. Ming Nair,231,20
D000000787,Dr. Jessica Rahman,232,15
D000000788,Dr. Lee Yeo,232,15
D000000789,Dr. Grace Lim,233,15
D000000790,Dr. Lim Singh,233,20
D000000791,Dr. Michelle Tay,233,15
D000000792,Dr. Emily Yeo,234,20
D000000793,Dr. Jun Wong,234,15
D000000794,Dr. Kumar Tay,234,20
D000000795,Dr. Wei Koh,234,15
D000000796,Dr. Grace Tan,234,15
D000000797,Dr. Rui Ho,235,15
D000000798,Dr. Michelle Tay,235,15
D000000799,Dr. Michelle Nair,236,15
D000000800,Dr. Daniel Ali,236,15
D000000801,Dr. Lee Tan,237,15
D000000802,Dr. Chen Ang,237,20
D000000803,Dr. Ong Ang,237,15
D000000804,Dr. Kevin Wong,237,15
D000000805,Dr. Michelle Chen,237,15
D000000806,Dr. David Ho,238,15
D000000807,Dr. Ng Chong,238,15
D000000808,Dr. Ming Chong,238,15
D000000809,Dr. Daniel Tan,238,20
D000000810,Dr. Andrew Wong,239,30
D000000811,Dr. Lim Koh,239,15
D000000812,Dr. Jun Ng,239,15
D000000813,Dr. Teo Teo,239,15
D000000814,Dr. Steven Goh,240,20
D000000815,Dr. Wei Tay,240,15
D000000816,Dr. Jun Wong,241,20
D000000817,Dr. Teo Ali,241,20
D000000818,Dr. Rui Low,241,15
D000000819,Dr. Mary Yap,241,15
D000000820,Dr. Wong Low,242,15
D000000821,Dr. Robert Soh,242,15
D000000822,Dr. Ng Wong,242,20
D000000823,Dr. Mary Ong,242,15
D000000824,Dr. Ming Wong,242,20
D000000825,Dr. Mary Low,243,20
D000000826,Dr. Jun Low,243,20
D000000827,Dr. David Tan,244,15
D000000828,Dr. Wei Nair,244,15
D000000829,Dr. Steven Ho,244,15
D000000830,Dr. Benjamin Sim,244,15
D000000831,Dr. John Kumar,244,15
D000000832,Dr. Marcus Ng,245,15
D000000833,Dr. Benjamin Ong,245,15
D000000834,Dr. Jing Singh,246,15
D000000835,Dr. Ng Ng,246,15
D000000836,Dr. Marcus Chong,246,15
D000000837,Dr. Sarah Rahman,246,15
D000000838,Dr. Ong Chua,247,15
D000000839,Dr. Michael Ali,247,15
D000000840,Dr. Jun Rahman,248,15
D000000841,Dr. Linda Tay,248,15
D000000842,Dr. Amanda Soh,249,15
D000000843,Dr. Nicole Nair,249,15
D000000844,Dr. Jing Teo,249,15
D000000845,Dr. Jing Chua,250,15
D000000846,Dr. Lim Sim,250,15
D000000847,Dr. Michael Low,250,15
D000000848,Dr. Benjamin Sim,250,15
D000000849,Dr. Michelle Wong,251,20
D000000850,Dr. Hui Lim,251,15
D000000851,Dr. Michelle Sim,251,15
D000000852,Dr. Daniel Rahman,252,15
D000000853,Dr. Jennifer Goh,252,15
D000000854,Dr. Xin Chong,252,20
D000000855,Dr. Andrew Tay,253,30
D000000856,Dr. Ming Tan,253,15
D000000857,Dr. Xin Ali,253,15
D000000858,Dr. Steven Ong,253,15
D000000859,Dr. Benjamin Ong,254,20
D000000860,Dr. Jing Krishnan,254,15
D000000861,Dr. Kumar Kumar,254,20
D000000862,Dr. Michelle Sim,254,15
D000000863,Dr. Daniel Goh,255,15
D000000864,Dr. Jing Teo,255,15
D000000865,Dr. Kumar Lee,255,15
D000000866,Dr. Andrew Lee,255,15
D000000867,Dr. Jing Teo,255,15
D000000868,Dr. James Ong,256,15
D000000869,Dr. Teo Tay,256,15
D000000870,Dr. Ming Tan,256,20
D000000871,Dr. Ming Yeo,257,15
D000000872,Dr. Teo Teo,257,20
D000000873,Dr. Ming Singh,258,20
D000000874,Dr. Grace Low,258,30
D000000875,Dr. Yan Ang,258,20
D000000876,Dr. Wei Ali,259,30
D000000877,Dr. Marcus Yeo,259,15
D000000878,Dr. Rachel Koh,259,15
D000000879,Dr. Rui Lim,259,20
D000000880,Dr. Jun Krishnan,260,15
D000000881,Dr. Michael Chng,260,15
D000000882,Dr. Jun Tan,260,15
D000000883,Dr. Jessica Ali,261,15
D000000884,Dr. Jun Ali,261,20
D000000885,Dr. Lee Soh,262,15
D000000886,Dr. Sarah Lim,262,20
D000000887,Dr. James Tay,262,15
D000000888,Dr. Lim Low,262,20
D000000889,Dr. Priya Koh,262,15
D000000890,Dr. Linda Sim,263,15
D000000891,Dr. Kumar Nair,263,20
D000000892,Dr. Chen Ang,264,15
D000000893,Dr. Michelle Krishnan,264,20
D000000894,Dr. Marcus Yeo,265,20
D000000895,Dr. Sarah Sim,265,15
D000000896,Dr. Jessica Tay,265,15
D000000897,Dr. Jun Krishnan,266,15
D000000898,Dr. Hui Rahman,266,15
D000000899,Dr. Jun Kumar,266,15
D000000900,Dr. Lim Chong,266,30
D000000901,Dr. Rajesh Tay,267,15
D000000902,Dr. Kumar Yeo,267,15
D000000903,Dr. Rajesh Yap,267,15
D000000904,Dr. Hui Teo,268,15
D000000905,Dr. Rui Yeo,268,15
D000000906,Dr. Priya Ong,268,15
D000000907,Dr. Michael Ng,268,15
D000000908,Dr. Li Koh,268,15
D000000909,Dr. Wong Kumar,269,15
D000000910,Dr. Yan Ang,269,30
D000000911,Dr. Amanda Krishnan,269,15
D000000912,Dr. James Low,269,20
D000000913,Dr. Hui Ang,270,15
D000000914,Dr. Hui Goh,270,15
D000000915,Dr. Jing Sim,271,15
D000000916,Dr. Kevin Koh,271,15
D000000917,Dr. Daniel Low,271,15
D000000918,Dr. Rachel Tay,271,15
D000000919,Dr. Jessica Singh,271,15
D000000920,Dr. Wong Ong,272,30
D000000921,Dr. Wong Tan,272,15
D000000922,Dr. Rui Kumar,272,15
D000000923,Dr. Jessica Teo,273,15
D000000924,Dr. Priya Chng,273,30
D000000925,Dr. John Lee,274,15
D000000926,Dr. Daniel Yeo,274,20
D000000927,Dr. Kumar Kumar,274,15
D000000928,Dr. Goh Tan,275,15
D000000929,Dr. Michelle Koh,275,15
D000000930,Dr. David Ng,276,15
D000000931,Dr. David Yap,276,15
D000000932,Dr. Xin Rahman,276,15
D000000933,Dr. Teo Chong,276,15
D000000934,Dr. Wei Lim,277,15
D000000935,Dr. Marcus Chen,277,20
D000000936,Dr. Benjamin Low,277,20
D000000937,Dr. Ming Tay,278,30
D000000938,Dr. Lim Yeo,278,20
D000000939,Dr. John Goh,278,30
D000000940,Dr. John Tan,278,15
D000000941,Dr. Xin Tay,278,15
D000000942,Dr. Ming Lee,279,30
D000000943,Dr. Ming Low,279,15
D000000944,Dr. Michelle Rahman,279,15
D000000945,Dr. Marcus Lim,280,15
D000000946,Dr. Grace Kumar,280,15
D000000947,Dr. Benjamin Ali,280,15
D000000948,Dr. Teo Kumar,281,15
D000000949,Dr. Linda Ong,281,20
D000000950,Dr. Benjamin Ali,281,30
D000000951,Dr. Jennifer Ang,281,15
D000000952,Dr. Ng Lee,281,15
D000000953,Dr. Rajesh Ng,282,20
D000000954,Dr. Lim Singh,282,15
D000000955,Dr. Michelle Tan,282,15
D000000956,Dr. Jun Ng,282,15
D000000957,Dr. John Ang,282,15
D000000958,Dr. Ong Sim,283,30
D000000959,Dr. David Sim,283,15
D000000960,Dr. Daniel Ang,283,20
D000000961,Dr. Sarah Ang,283,15
D000000962,Dr. Kumar Lim,284,20
D000000963,Dr. Andrew Yeo,284,20
D000000964,Dr. Hui Ng,285,30
D000000965,Dr. Rachel Chong,285,15
D000000966,Dr. Michael Low,285,15
D000000967,Dr. Rui Rahman,285,20
D000000968,Dr. Ong Hassan,286,15
D000000969,Dr. Daniel Soh,286,20
D000000970,Dr. Andrew Ho,287,15
D000000971,Dr. Goh Ong,287,15
D000000972,Dr. Mary Krishnan,287,15
D000000973,Dr. Chen Nair,287,20
D000000974,Dr. Kevin Lee,287,15
D000000975,Dr. Steven Chng,288,15
D000000976,Dr. Emily Wong,288,15
D000000977,Dr. Michael Ang,288,15
D000000978,Dr. Wei Tan,288,30
D000000979,Dr. Andrew Koh,288,30
D000000980,Dr. Li Chong,289,15
D000000981,Dr. David Soh,289,15
D000000982,Dr. Li Yeo,289,15
D000000983,Dr. Li Kumar,289,15
D000000984,Dr. Jun Low,290,20
D000000985,Dr. Jessica Ali,290,15
D000000986,Dr. Lee Lee,290,15
D000000987,Dr. Daniel Koh,291,15
D000000988,Dr. Li Rahman,291,20
D000000989,Dr. Goh Kumar,291,15
D000000990,Dr. Wong Yap,292,20
D000000991,Dr. Lee Ng,292,15
D000000992,Dr. Michelle Ali,292,15
D000000993,Dr. Priya Teo,292,30
D000000994,Dr. Mary Yap,292,20
D000000995,Dr. Tan Chua,293,15
D000000996,Dr. Kevin Chong,293,15
D000000997,Dr. Priya Wong,294,20
D000000998,Dr. Hui Singh,294,20
D000000999,Dr. Michelle Lee,294,20
D000001000,Dr. Jessica Lee,294,15
D000001001,Dr. John Chen,294,20
D000001002,Dr. Rajesh Ong,295,15
D000001003,Dr. Sarah Ang,295,30
D000001004,Dr. Wong Singh,295,20
D000001005,Dr. Yan Sim,296,15
D000001006,Dr. Kumar Rahman,296,15
D000001007,Dr. Tan Chng,296,30
D000001008,Dr. Linda Teo,296,15
D000001009,Dr. Grace Chong,297,15
D000001010,Dr. James Tan,297,15
D000001011,Dr. Tan Chen,297,20
D000001012,Dr. Kevin Soh,298,15
D000001013,Dr. Grace Lim,298,15
D000001014,Dr. Daniel Teo,299,20
D000001015,Dr. Ng Yeo,299,15
D000001016,Dr. Rui Kumar,299,20
D000001017,Dr. John Kumar,299,20
D000001018,Dr. Benjamin Singh,299,20
D000001019,Dr. Wei Yeo,300,30
D000001020,Dr. Jun Rahman,300,15
D000001021,Dr. Andrew Ng,300,20
D000001022,Dr. Wong Koh,301,20
D000001023,Dr. Kevin Koh,301,15
D000001024,Dr. Linda Teo,301,15
D000001025,Dr. Hui Goh,301,15
D000001026,Dr. Nicole Teo,301,30
D000001027,Dr. Benjamin Yap,302,20
D000001028,Dr. Daniel Lee,302,15
D000001029,Dr. Marcus Hassan,302,15
D000001030,Dr. Amanda Chng,302,20
D000001031,Dr. David Ng,303,20
D000001032,Dr. Hui Lim,303,15
D000001033,Dr. Daniel Nair,303,15
D000001034,Dr. Jessica Tan,304,20
D000001035,Dr. Benjamin Teo,304,15
D000001036,Dr. Rui Ong,304,20
D000001037,Dr. James Tay,304,15
D000001038,Dr. Robert Kumar,305,15
D000001039,Dr. Jessica Sim,305,15
D000001040,Dr. Sarah Ali,305,20
D000001041,Dr. Michelle Lee,306,30
D000001042,Dr. David Yap,306,20
D000001043,Dr. Benjamin Tan,307,15
D000001044,Dr. James Lim,307,15
D000001045,Dr. Nicole Sim,307,20
D000001046,Dr. Xin Sim,307,20
D000001047,Dr. Rachel Ho,307,15
D000001048,Dr. James Ang,308,15
D000001049,Dr. Yan Rahman,308,30
D000001050,Dr. Xin Lim,308,30
D000001051,Dr. Robert Tan,308,15
D000001052,Dr. Chen Wong,308,15
D000001053,Dr. Priya Chng,309,15
D000001054,Dr. Linda Soh,309,15
D000001055,Dr. Jennifer Hassan,309,15
D000001056,Dr. Chen Lee,309,15
D000001057,Dr. Rachel Lee,309,15
D000001058,Dr. Ong Nair,310,15
D000001059,Dr. Rachel Kumar,310,15
D000001060,Dr. Ming Chua,310,15
D000001061,Dr. Rui Chua,310,15
D000001062,Dr. Wei Krishnan,310,30
D000001063,Dr. Xin Kumar,311,20
D000001064,Dr. Marcus Chua,311,15
D000001065,Dr. Kevin Chua,312,30
D000001066,Dr. James Nair,312,20
D000001067,Dr. Jun Sim,312,15
D000001068,Dr. Jun Teo,312,15
D000001069,Dr. Lee Tan,313,20
D000001070,Dr. Rachel Lim,313,20
D000001071,Dr. Nicole Ali,313,15
D000001072,Dr. Lee Rahman,313,15
D000001073,Dr. Rachel Krishnan,313,15
D000001074,Dr. Emily Chong,314,15
D000001075,Dr. Wei Teo,314,15
D000001076,Dr. Sarah Lim,315,30
D000001077,Dr. David Sim,315,15
D000001078,Dr. Rachel Sim,315,15
D000001079,Dr. Jing Soh,315,20
D000001080,Dr. Steven Soh,315,15
D000001081,Dr. Jennifer Goh,316,15
D000001082,Dr. Wei Hassan,316,20
D000001083,Dr. Hui Yeo,316,15
D000001084,Dr. Wei Kumar,317,20
D000001085,Dr. Sarah Soh,317,15
D000001086,Dr. David Chong,317,15
D000001087,Dr. Mary Koh,317,15
D000001088,Dr. Kevin Kumar,318,20
D000001089,Dr. Robert Rahman,318,15
D000001090,Dr. Jing Chong,318,15
D000001091,Dr. Rajesh Ong,318,20
D000001092,Dr. Yan Lim,319,15
D000001093,Dr. Lee Teo,319,15
D000001094,Dr. Andrew Lee,319,20
D000001095,Dr. Jennifer Nair,319,15
D000001096,Dr. Yan Chong,319,20
D000001097,Dr. Hui Koh,320,20
D000001098,Dr. Benjamin Tan,320,20
D000001099,Dr. David Ali,320,15
D000001100,Dr. Goh Singh,321,20
D000001101,Dr. Mary Yeo,321,15
D000001102,Dr. Goh Ng,321,15
D000001103,Dr. Xin Teo,322,20
D000001104,Dr. Kumar Chen,322,30
D000001105,Dr. Ng Lim,323,15
D000001106,Dr. John Lim,323,20
D000001107,Dr. Tan Ong,323,20
D000001108,Dr. David Ong,323,15
D000001109,Dr. Wong Chua,324,15
D000001110,Dr. Xin Goh,324,15
D000001111,Dr. Xin Krishnan,325,20
D000001112,Dr. Goh Sim,325,20
D000001113,Dr. Li Lee,325,15
D000001114,Dr. Lee Lim,325,20
D000001115,Dr. Li Teo,326,15
D000001116,Dr. Li Tay,326,20
D000001117,Dr. Li Ang,326,15
D000001118,Dr. Ng Krishnan,327,15
D000001119,Dr. Jun Goh,327,15
D000001120,Dr. Amanda Chen,327,15
D000001121,Dr. Lee Singh,327,15
D000001122,Dr. Benjamin Goh,327,15
D000001123,Dr. Chen Chen,328,30
D000001124,Dr. Ming Soh,328,15
D000001125,Dr. Michelle Ali,328,15
D000001126,Dr. Priya Hassan,328,15
D000001127,Dr. Andrew Tan,329,30
D000001128,Dr. Michelle Wong,329,15
D000001129,Dr. Sarah Lim,329,15
D000001130,Dr. Teo Lee,329,30
D000001131,Dr. Tan Ang,330,15
D000001132,Dr. Wong Low,330,20
D000001133,Dr. David Ong,330,30
D000001134,Dr. Rachel Chng,331,15
D000001135,Dr. Sarah Ng,331,15
D000001136,Dr. Kevin Koh,332,15
D000001137,Dr. Rachel Wong,332,15
D000001138,Dr. Li Nair,333,15
D000001139,Dr. Li Rahman,333,20
D000001140,Dr. Grace Ali,333,15
D000001141,Dr. John Yap,334,15
D000001142,Dr. Wei Singh,334,15
D000001143,Dr. Sarah Koh,334,15
D000001144,Dr. Kevin Ali,334,15
D000001145,Dr. Chen Chng,334,15
D000001146,Dr. Hui Low,335,20
D000001147,Dr. Hui Krishnan,335,15
D000001148,Dr. Jennifer Krishnan,336,15
D000001149,Dr. Emily Koh,336,15
D000001150,Dr. Michelle Hassan,336,15
D000001151,Dr. Sarah Ng,336,15
D000001152,Dr. David Sim,336,15
D000001153,Dr. Lim Nair,337,15
D000001154,Dr. Sarah Yap,337,15
D000001155,Dr. Lim Sim,337,15
D000001156,Dr. Emily Goh,337,15
D000001157,Dr. Robert Chen,337,15
D000001158,Dr. Teo Ali,338,15
D000001159,Dr. Kevin Chong,338,20
D000001160,Dr. Mary Sim,339,15
D000001161,Dr. John Kumar,339,15
D000001162,Dr. Ming Hassan,339,15
D000001163,Dr. James Yeo,339,15
D000001164,Dr. Emily Krishnan,340,20
D000001165,Dr. Jun Tay,340,30
D000001166,Dr. Jennifer Chua,340,30
D000001167,Dr. Rajesh Tan,340,20
D000001168,Dr. Jun Tan,341,15
D000001169,Dr. Kumar Singh,341,20
D000001170,Dr. Kumar Ho,341,15
D000001171,Dr. Lim Sim,341,15
D000001172,Dr. James Chua,342,20
D000001173,Dr. Michelle Rahman,342,15
D000001174,Dr. Li Koh,342,15
D000001175,Dr. Ming Krishnan,342,15
D000001176,Dr. Hui Lee,342,15
D000001177,Dr. Marcus Low,343,30
D000001178,Dr. Xin Chen,343,15
D000001179,Dr. Rui Goh,343,15
D000001180,Dr. Goh Lee,343,15
D000001181,Dr. Xin Chua,344,15
D000001182,Dr. Jessica Chua,344,15
D000001183,Dr. Tan Tan,345,15
D000001184,Dr. Lim Singh,345,30
D000001185,Dr. Wong Kumar,345,15
D000001186,Dr. Li Lim,346,15
D000001187,Dr. Jessica Tay,346,20
D000001188,Dr. Yan Yap,346,15
D000001189,Dr. John Soh,346,15
D000001190,Dr. Rachel Ali,347,15
D000001191,Dr. Tan Chng,347,15
D000001192,Dr. Jun Goh,348,15
D000001193,Dr. Jennifer Tan,348,15
D000001194,Dr. Yan Ali,348,15
D000001195,Dr. Mary Krishnan,348,15
D000001196,Dr. Mary Chua,349,15
D000001197,Dr. Jing Krishnan,349,15
D000001198,Dr. Kumar Lee,349,15
D000001199,Dr. Rachel Nair,349,15
D000001200,Dr. Lim Ali,350,15
D000001201,Dr. David Tan,350,15
D000001202,Dr. Nicole Kumar,350,15
D000001203,Dr. Teo Ali,350,30
D000001204,Dr. Sarah Wong,351,15
D000001205,Dr. John Goh,351,15
D000001206,Dr. Linda Soh,351,15
D000001207,Dr. Grace Yap,351,15
D000001208,Dr. Wong Krishnan,352,15
D000001209,Dr. Ming Kumar,352,20
D000001210,Dr. Michael Ong,353,15
D000001211,Dr. Yan Wong,353,15
D000001212,Dr. Andrew Soh,353,15
D000001213,Dr. Michael Hassan,354,20
D000001214,Dr. Emily Hassan,354,15
D000001215,Dr. Hui Teo,355,30
D000001216,Dr. Rui Singh,355,15
D000001217,Dr. Daniel Lee,355,15
D000001218,Dr. Ming Koh,355,15
D000001219,Dr. Kevin Teo,355,30
D000001220,Dr. Ng Ho,356,15
D000001221,Dr. Benjamin Sim,356,15
D000001222,Dr. Rui Kumar,357,15
D000001223,Dr. Jennifer Tan,357,20
D000001224,Dr. Andrew Hassan,358,20
D000001225,Dr. Xin Tan,358,30
D000001226,Dr. Jessica Sim,359,20
D000001227,Dr. Sarah Krishnan,359,15
D000001228,Dr. Jessica Teo,359,15
D000001229,Dr. Lee Krishnan,360,15
D000001230,Dr. John Hassan,360,20
D000001231,Dr. Emily Soh,360,15
D000001232,Dr. Jun Singh,361,15
D000001233,Dr. Ong Krishnan,361,15
D000001234,Dr. Nicole Ang,361,15
D000001235,Dr. Daniel Chong,361,20
D000001236,Dr. Linda Koh,361,15
D000001237,Dr. Kevin Wong,362,15
D000001238,Dr. Lee Tan,362,15
D000001239,Dr. Robert Yeo,363,30
D000001240,Dr. Lim Goh,363,15
D000001241,Dr. Teo Wong,363,15
D000001242,Dr. Priya Ang,363,30
D000001243,Dr. Teo Chen,364,20
D000001244,Dr. Lim Lee,364,15
D000001245,Dr. Wei Wong,365,15
D000001246,Dr. Wong Chng,365,15
D000001247,Dr. Michael Koh,365,15
D000001248,Dr. Daniel Tan,366,15
D000001249,Dr. Marcus Chng,366,15
D000001250,Dr. Xin Chong,366,15
D000001251,Dr. Kevin Rahman,366,15
D000001252,Dr. Kumar Chng,366,20
D000001253,Dr. Priya Hassan,367,20
D000001254,Dr. Jessica Chua,367,15
D000001255,Dr. Ming Lee,368,15
D000001256,Dr. Jun Singh,368,15
D000001257,Dr. Jennifer Krishnan,368,15
D000001258,Dr. Rui Low,368,15
D000001259,Dr. Ng Ong,369,15
D000001260,Dr. Priya Goh,369,20
D000001261,Dr. Grace Chen,370,15
D000001262,Dr. Steven Singh,370,15
D000001263,Dr. Mary Chng,370,20
D000001264,Dr. Teo Soh,371,20
D000001265,Dr. Emily Teo,371,15
D000001266,Dr. Daniel Yeo,371,15
D000001267,Dr. Jun Lee,371,15
D000001268,Dr. Rui Ng,371,15
D000001269,Dr. Rachel Hassan,372,15
D000001270,Dr. Teo Lim,372,15
D000001271,Dr. Robert Ng,372,15
D000001272,Dr. Michael Krishnan,372,15
D000001273,Dr. Rui Chng,373,15
D000001274,Dr. Xin Chen,373,30
D000001275,Dr. Rui Low,374,15
D000001276,Dr. Benjamin Teo,374,20
D000001277,Dr. Chen Tay,374,15
D000001278,Dr. Ng Chng,374,15
D000001279,Dr. Michael Low,374,15
D000001280,Dr. Xin Ong,375,15
D000001281,Dr. Lee Goh,375,15
D000001282,Dr. Priya Singh,375,15
D000001283,Dr. Mary Kumar,376,20
D000001284,Dr. Nicole Ng,376,20
D000001285,Dr. John Hassan,376,15
D000001286,Dr. Emily Koh,376,20
D000001287,Dr. Teo Goh,376,15
D000001288,Dr. Ong Krishnan,377,15
D000001289,Dr. Mary Lim,377,30
D000001290,Dr. Emily Lee,378,30
D000001291,Dr. Priya Ang,378,20
D000001292,Dr. Ong Low,378,15
D000001293,Dr. Wei Wong,378,30
D000001294,Dr. Lim Hassan,378,15
D000001295,Dr. Grace Lim,379,15
D000001296,Dr. Hui Soh,379,15
D000001297,Dr. Kevin Goh,380,20
D000001298,Dr. Ong Lim,380,15
D000001299,Dr. Priya Chua,380,30
D000001300,Dr. Amanda Rahman,380,20
D000001301,Dr. Rachel Chng,381,20
D000001302,Dr. Jessica Ang,381,20
D000001303,Dr. Chen Ali,381,20
D000001304,Dr. Yan Lim,382,15
D000001305,Dr. Lee Tay,382,15
D000001306,Dr. Xin Lim,382,15
D000001307,Dr. Nicole Goh,382,15
D000001308,Dr. Jing Lee,382,15
D000001309,Dr. John Yeo,383,15
D000001310,Dr. Grace Sim,383,15
D000001311,Dr. Rachel Sim,383,15
D000001312,Dr. Robert Ang,384,15
D000001313,Dr. Ming Kumar,384,20
D000001314,Dr. Jessica Teo,384,30
D000001315,Dr. Jun Teo,384,15
D000001316,Dr. Hui Ong,385,15
D000001317,Dr. David Teo,385,15
D000001318,Dr. Michael Chng,386,15
D000001319,Dr. Marcus Soh,386,20
D000001320,Dr. Tan Rahman,387,20
D000001321,Dr. Lim Yap,387,15
D000001322,Dr. Jennifer Ong,387,15
D000001323,Dr. Michelle Lim,387,15
D000001324,Dr. Jessica Krishnan,387,15
D000001325,Dr. Jing Tay,388,15
D000001326,Dr. Amanda Teo,388,15
D000001327,Dr. Ong Nair,389,15
D000001328,Dr. Teo Ang,389,15
D000001329,Dr. Mary Sim,389,15
D000001330,Dr. Daniel Ho,390,15
D000001331,Dr. John Tay,390,30
D000001332,Dr. Ng Sim,390,15
D000001333,Dr. Ming Lim,391,15
D000001334,Dr. Rajesh Soh,391,15
D000001335,Dr. Priya Rahman,391,15
D000001336,Dr. Linda Chng,391,15
D000001337,Dr. David Ang,391,20
D000001338,Dr. Linda Goh,392,15
D000001339,Dr. Lee Yeo,392,20
D000001340,Dr. Yan Chen,392,15
D000001341,Dr. Michael Ali,392,15
D000001342,Dr. Wei Yap,393,15
D000001343,Dr. Sarah Koh,393,30
D000001344,Dr. Rachel Low,393,30
D000001345,Dr. Grace Soh,394,15
D000001346,Dr. Teo Wong,394,20
D000001347,Dr. Chen Yeo,394,15
D000001348,Dr. Rajesh Singh,395,15
D000001349,Dr. Hui Chong,395,30
D000001350,Dr. Ming Yap,396,15
D000001351,Dr. Ng Chong,396,15
D000001352,Dr. Robert Goh,396,15
D000001353,Dr. Kevin Low,397,30
D000001354,Dr. Goh Ali,397,20
D000001355,Dr. Daniel Wong,397,20
D000001356,Dr. Yan Yap,397,15
D000001357,Dr. Jing Yeo,397,15
D000001358,Dr. Kevin Chua,398,30
D000001359,Dr. Kumar Sim,398,15
D000001360,Dr. Marcus Soh,399,15
D000001361,Dr. Linda Teo,399,15
D000001362,Dr. Tan Yeo,400,15
D000001363,Dr. Ong Yeo,400,30
D000001364,Dr. Teo Ong,401,15
D000001365,Dr. Teo Yeo,401,15
D000001366,Dr. Rui Ang,401,15
D000001367,Dr. Rui Hassan,401,30
D000001368,Dr. Ng Soh,401,15
D000001369,Dr. Steven Sim,402,15
